_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentimen,data_tweet
778245187,FALSE,finalized,5,8/31/15 4:16,Not Relevant,"The annihilation of Jeb Christie &amp; Kasich is less than 24 hours away..
Please God allow me at least one more full day..."
778245188,FALSE,finalized,5,09/01/2015 19:01,Not Relevant,@Barbi_Twins We need help-horses will die! Please RT &amp; sign petition! Take a stand &amp; be a voice for them! #gilbert23 https://t.co/e8dl1lNCVu
778245189,FALSE,finalized,5,09/01/2015 18:58,Not Relevant,@BosTeenAuthFest Out of the Silent Planet in print and Annihilation on audio.
778245190,FALSE,finalized,5,8/31/15 4:49,Relevant,RT SIGN URGENT Stop the Annihilation of the Salt River Wild Horses!!! #savewildhorses #saltriverhorses https://t.co/8AZjFF8eSi
778245191,FALSE,finalized,6,8/27/15 16:20,Not Relevant,@Whippenz We need help! Horses will die!Please RT &amp; sign petition!Take a stand &amp; be a voice for them! #gilbert23 https://t.co/e8dl1lNCVu
778245192,FALSE,finalized,5,8/27/15 22:48,Not Relevant,@jackienatalydlt I do.... I only get the iced annihilation??
778245193,FALSE,finalized,5,8/29/15 12:49,Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/d82wlcP49S via @Change
778245194,FALSE,finalized,5,8/30/15 18:33,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/KAlDycTC4H via @Change
778245195,FALSE,finalized,7,8/27/15 16:03,Not Relevant,"@INCIndia under Sonia Gandhi is like Pakistan. Every defeat is treated like a victory.Total annihilation only answer
http://t.co/KtTYiTOw64"
778245196,FALSE,finalized,5,8/27/15 16:14,Not Relevant,Hey #AZ: Sign this petition to save the #WildHorses @ #TantoNationalForest! A @RollingStones sing-a-long is in order: http://t.co/WM5l8PJ2iY
778245197,FALSE,finalized,5,8/27/15 16:33,Relevant,Stop the Annihilation of the Salt River Wild Horses! http://t.co/wVobVVtXKg via @Change
778245198,FALSE,finalized,5,09/01/2015 03:27,Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... http://t.co/TrKg2tpWJm via @Change
778245199,FALSE,finalized,5,8/29/15 2:27,Not Relevant,@SonofBaldwin and he's the current Nova in the bookslast I checked..he was tied into the books in 2011 after Rider died during Annihilation
778245200,FALSE,finalized,5,8/27/15 22:10,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/x2Wn7O2a3w via @Change
778245201,FALSE,finalized,5,8/28/15 7:38,Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... http://t.co/k0q4fnBzss via @Change
778245202,FALSE,finalized,6,8/27/15 16:22,Not Relevant,Please sign &amp; RT to save #SaltRiverWildHorses http://t.co/IKUAYUSEqt http://t.co/BQBHUyfmE9
778245203,FALSE,finalized,5,8/28/15 6:19,Not Relevant,Stop the Annihilation of the Salt River Wild Horses!!! https://t.co/546utTXzAm via @Change
778245204,FALSE,finalized,5,8/28/15 3:28,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/FLcQQeZnVW via @Change
778245205,FALSE,finalized,5,8/28/15 18:27,Not Relevant,THANKS!!!!! @COUNT DANTE.  :)  DO JOIN US BY FOLLOWING THE @ANNIHILATION ZONE.  JOHNNY.
778245206,FALSE,finalized,5,09/01/2015 17:49,Relevant,World Annihilation vs Self Transformation http://t.co/pyehwodWun Aliens Attack to Exterminate Humans http://t.co/8jxqL8Cv8Z
778245207,FALSE,finalized,5,8/27/15 16:13,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/FaXDzI90dY via @Change
778245208,FALSE,finalized,5,8/27/15 16:52,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/n6VeOjW3S8 via @Change
778245209,FALSE,finalized,5,09/02/2015 03:13,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/0fekgyBY5F via @Change
778245210,FALSE,finalized,5,09/01/2015 16:59,Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... http://t.co/SB5R7ShcCJ via @Change
778245211,FALSE,finalized,5,8/30/15 10:43,Not Relevant,U.S National Park Services Tonto National Forest: Stop the Annihilation of the Salt River Wild Horse... https://t.co/i0z3k0chgg via @Change
778245212,FALSE,finalized,5,09/02/2015 07:44,Not Relevant,I'm gonna fight Taylor as soon as I get there.
778245213,FALSE,finalized,5,8/27/15 18:25,Relevant,ohH NO FUKURODANI DIDN'T SURVIVE THE APOCALYPSE BOKUTO FEELS HORRIBLE  my poor boy my ppor child
778245214,FALSE,finalized,5,8/29/15 4:41,Not Relevant,will there be another jocelyn birthday apocalypse
778245215,FALSE,finalized,5,8/28/15 2:55,Not Relevant,@spherulitic that almost feels like the SI signs of the apocalypse.  Lol.
778245216,FALSE,finalized,5,09/02/2015 06:22,Not Relevant,I liked a @YouTube video from @teamtwiistz http://t.co/OCurjyDRcn FUTURISTIC HOUSE (Built To Survive The Apocalypse!) - Minecraft
778245217,FALSE,finalized,7,8/27/15 16:14,Not Relevant,RT: janenelson097: RT StephenSCIFI: Adaptation Watch: Charlie Human's APOCALYPSE NOW NOW Optioned for Film #sciencefiction ‰Û_
778245218,FALSE,finalized,5,8/29/15 10:05,Not Relevant,Apocalypse please
778245219,FALSE,finalized,5,8/28/15 2:55,Not Relevant,I liked a @YouTube video http://t.co/jrFjgaAc9F Minecraft: NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase
778245220,FALSE,finalized,5,8/29/15 12:03,Relevant,Another hour! It's August 05 2015 at 08:02PM Here's Red Rover Zombie Apocalypse 2014! http://t.co/cf9e6TU3g7 #internetradio #collegeradi‰Û_
778245221,FALSE,finalized,5,09/01/2015 00:24,Not Relevant,@thomasa56 Just ONE of my major reasons not to live in *Big City*. If RR's *miss 9 meals* ever comes to pass Cue ANY 'Apocalypse' script.
778245222,FALSE,finalized,5,8/28/15 10:26,Not Relevant,@HoneyBunzGem @primalkitchen I feel like me doing a pull-up is one of the stages of the Apocalypse.
778245223,FALSE,finalized,5,8/28/15 17:17,Not Relevant,She's kinda hot played on the radio today. What's next? Disease to all? The apocalypse has started everyone. Be careful.
778245224,FALSE,finalized,5,8/28/15 7:42,Not Relevant,#AskConnor there's a zombie apocalypse. the item to your right is your weapon. you're either screwed or you're gonna live.
778245225,FALSE,finalized,5,8/31/15 2:45,Not Relevant,But if it's the apocalypse lol gf m8
778245226,FALSE,finalized,5,8/27/15 19:22,Relevant,I know it's a question of interpretation but this is a sign of the apocalypse.  I called it https://t.co/my8q1uWIjn
778245227,FALSE,finalized,5,8/29/15 18:49,Not Relevant,It's an apocalypse
778245228,FALSE,finalized,5,8/28/15 4:30,Not Relevant,Julie + R is the apocalypse version of Romeo + Juliet #warmbodies
778245229,FALSE,finalized,5,8/28/15 20:08,Not Relevant,the apocalypse is upon us
778245230,FALSE,finalized,6,8/27/15 16:22,Not Relevant,@ItsKingRiffYall I'm excited for apocalypse really dig how the x-men franchise is going I like the 'event' theme a lot.
778245231,FALSE,finalized,5,8/31/15 17:17,Not Relevant,RT: fittscott: Minecraft- NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase Popularmmos: http://t.co/MuL1J9AEUx vi‰Û_
778245232,FALSE,finalized,5,8/28/15 11:44,Not Relevant,@TMFK_CO sounds like a terrible time. I'll be right there.
778245233,FALSE,finalized,5,8/28/15 3:52,Relevant,"Apocalypse no! Why artists should not go into the #Fukushima exclusion zone 
http://t.co/3zqL0qbLUw
#nuclear #ura"
778245234,FALSE,finalized,6,8/27/15 15:23,Relevant,And so it begins.. day one of the snow apocalypse
778245235,FALSE,finalized,5,8/27/15 14:52,Not Relevant,"RT: Our_Mother_Mary: Short Reading

Apocalypse 21:1023 

In the spirit the angel took me to the top of an enormous high mountain and... ‰Û_"
778245236,FALSE,finalized,5,8/29/15 10:16,Not Relevant,candylit: Imagine sarumi in a zombie apocalypse Fighting back to back Heart to heart conversations over the... http://t.co/xIZkjffF29
778245237,FALSE,finalized,6,8/27/15 15:54,Not Relevant,RT: ZONEWolf123: I liked a YouTube video http://t.co/u66kYg11ZD Minecraft: NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mo‰Û_
778245238,FALSE,finalized,5,8/27/15 17:27,Not Relevant,Southern Prepper Fiction:Sharecropping the Apocalypse https://t.co/HsleABS1Yr #Apocalyptic #doomsday #prepper #book #reading
778245239,FALSE,finalized,5,8/29/15 22:29,Not Relevant,And that's because on my planet it's the lone audience of the apocalypse!
778245240,FALSE,finalized,5,8/29/15 12:06,Relevant,Dad bought a DVD that looks like a science doc on the front but I read the back and it's actually about the impending biblical apocalypse
778245241,FALSE,finalized,6,8/27/15 16:11,Not Relevant,@5SOStag honestly he could say an apocalypse is coming and i would be exited hes so enthusiastic about everything
778245242,FALSE,finalized,5,8/28/15 20:10,Not Relevant,@alexandrapullin It is indeed. If the apocalypse comes this week I know where I'll be :)
778245243,FALSE,finalized,5,8/28/15 6:14,Not Relevant,GO LOOK AT GRIZZLY PEAK RIGHT NOW... It looks like the beginning of an dystopian apocalypse movie
778245244,FALSE,finalized,5,09/02/2015 12:09,Not Relevant,Also my other nephew is proof that fat babies are going to save us from the apocalypse http://t.co/N5VImOqhBG
778245245,FALSE,finalized,7,8/27/15 16:12,Not Relevant,My niece just asked me 'would you be scared if there was an apocalypse here?' ????
778245246,FALSE,finalized,6,8/27/15 15:23,Not Relevant,I liked a @YouTube video http://t.co/2umSxRzot3 Zombie Apocalypse: The Rescue
778245247,FALSE,finalized,5,8/27/15 14:49,Not Relevant,I added a video to a @YouTube playlist http://t.co/OCurjyDRcn FUTURISTIC HOUSE (Built To Survive The Apocalypse!) - Minecraft Maps
778245248,FALSE,finalized,5,8/29/15 12:06,Relevant,There's a Storm over Cairo in the latest 'X-Men Apocalypse' set photo https://t.co/fS012trUDG via @YahooTV
778245249,FALSE,finalized,5,8/30/15 5:51,Not Relevant,|LIVE NOW| Princes of the Apocalypse:  D&amp;D Encounters #meerkat http://t.co/oY9ES9FVlt
778245250,FALSE,finalized,5,09/01/2015 17:49,Not Relevant,I liked a @YouTube video http://t.co/e89GPNEPzT Minecraft: NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase
778245251,FALSE,finalized,5,8/28/15 3:16,Not Relevant,Minecraft- NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase Popularmmos: http://t.co/TNgYE2FKlv via @YouTube
778245252,FALSE,finalized,5,8/27/15 14:39,Not Relevant,Shot Through The Heart XV: You are going to totally give love a bad name with this heart pierc http://t.co/xpFmR368uF http://t.co/ejdHvLKXAf
778245253,FALSE,finalized,6,8/27/15 16:13,Not Relevant,RT: Geek_Apocalypse: 4pm GMT :Hesse plays dark souls 2 day 9: http://t.co/TnGPsHNL87 http://t.co/imzLNZLtF5 #etcPB
778245254,FALSE,finalized,5,09/01/2015 16:20,Not Relevant,I know where to go when the zombies take over!! http://t.co/hUTHXlkyxy
778245255,FALSE,finalized,5,8/28/15 6:53,Not Relevant,OMg zombie apocalypse among my students... -___-
778245256,FALSE,finalized,5,8/29/15 14:49,Relevant,The latest from @BryanSinger reveals #Storm is a queen in #Apocalypse @RuPaul @AlexShipppp http://t.co/oQw8Jx6rTs
778245257,FALSE,finalized,5,8/27/15 22:10,Not Relevant,I liked a @YouTube video http://t.co/uJrIaIVqln Minecraft: NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase
778245258,FALSE,finalized,5,8/29/15 14:49,Relevant,Shadow boxing the apocalypse
778245259,FALSE,finalized,5,09/01/2015 16:27,Relevant,"Short Reading

Apocalypse 21:1023 

In the spirit the angel took me to the top of an enormous high mountain and... http://t.co/v8AfTD9zeZ"
778245260,FALSE,finalized,5,8/27/15 16:53,Not Relevant,Enjoyed live-action Attack on Titan but every time I see posters I'm reminded how freshly clean and coiffed everyone is in the apocalypse.
778245261,FALSE,finalized,5,8/31/15 9:26,Not Relevant,I liked a @YouTube video http://t.co/ki1yKrs9fi Minecraft: NIGHT LUCKY BLOCK MOD (BOB APOCALYPSE WITHER 2.0 &amp; MORE!) Mod Showcase
778245262,FALSE,finalized,5,09/01/2015 13:41,Not Relevant,#PBBan (Temporary:300) avYsss @'aRmageddon | DO NOT KILL | FLAGS ONLY | Fast XP' for Reason
778245263,FALSE,finalized,5,09/02/2015 07:52,Not Relevant,#PBBan (Temporary:300) Russaky89 @'aRmageddon | DO NOT KILL | FLAGS ONLY | Fast XP' for Reason
778245264,FALSE,finalized,5,8/30/15 9:06,Not Relevant,((OFFICIAL VID)) #DoubleCups &gt;&gt; https://t.co/lfKMTZaEkk &gt;&gt; @TrubGME Prod @THISIZBWRIGHT &gt;&gt; #ARMAGEDDON
778245265,FALSE,finalized,5,09/02/2015 11:31,Not Relevant,UNIVERSAL ORDER OF ARMAGEDDON http://t.co/3tY4mGm
778245266,FALSE,finalized,5,8/30/15 1:49,Not Relevant,ouvindo Peace Love &amp; Armageddon
778245267,FALSE,finalized,5,8/27/15 22:10,Not Relevant,Best movie you've ever seen? - Armageddon  http://t.co/qoUXIgdtbZ
778245268,FALSE,finalized,5,8/28/15 7:57,Not Relevant,Bed time. Don't wake me up unless revolution or Armageddon start.
778245269,FALSE,finalized,5,8/28/15 5:13,Not Relevant,Red Faction: Armageddon  (Microsoft Xbox 360 2011) - Full read by eBay http://t.co/ypbVS1IJya http://t.co/9dFLv6ynqr
778245270,FALSE,finalized,5,8/27/15 14:36,Not Relevant,@KatieKatCubs you already know how this shit goes. World Series or Armageddon.
778245271,FALSE,finalized,5,8/29/15 9:40,Not Relevant,RT @Ophiuchus2613: #Love #TrueLove #romance lith  #Voodoo #seduction #Astrology #RTRRT #LOTZ 9-11 #apocalypse #Armageddon #1008pla‰Û_
778245272,FALSE,finalized,5,8/28/15 3:08,Not Relevant,"//im gonna beat armageddon as Hsu Hao ????
just got a flawless on my first try"
778245273,FALSE,finalized,5,8/30/15 21:44,Not Relevant,@ENews Ben Affleck......I know there's a wife/kids and other girls but I can't help it. I've loved him since Armageddon #eonlinechat
778245274,FALSE,finalized,5,8/27/15 16:53,Not Relevant,Patent Pending Stream 'Armageddon' EP http://t.co/BOuaJqi3Lf
778245275,FALSE,finalized,5,8/30/15 8:15,Not Relevant,'If I'd have had a long coat to hand I'd have worn it. The certainty of armageddon bears a sense of occasion.'
778245276,FALSE,finalized,5,8/27/15 22:03,Not Relevant,ARMAGEDDON LONDON  |  http://t.co/CULU2OwIUc
778245277,FALSE,finalized,5,8/27/15 13:51,Not Relevant,YOUR PHONE IS SPYING ON YOU! Hidden Back Door NSA Data Mining Software | THE FINANCIAL ARMAGEDDON BLOG http://t.co/qyCw5JJaj1
778245278,FALSE,finalized,5,8/29/15 16:26,Relevant,#PBBan (Temporary:300) hyider_ghost2 @'aRmageddon | DO NOT KILL | FLAGS ONLY | Fast XP' for Reason
778245279,FALSE,finalized,5,8/31/15 4:37,Not Relevant,RT @RTRRTcoach: #Love #TrueLove #romance lith  #Voodoo #seduction #Astrology #RTRRT #LOTZ 9-11 #apocalypse #Armageddon #1008planet‰Û_
778245280,FALSE,finalized,5,8/29/15 10:08,Not Relevant,@hitchBOT I heard you might rise from the ashes of Armageddon. .go hitchbot ..like the true superstar you are.
778245281,FALSE,finalized,6,8/27/15 16:04,Not Relevant,#PBBan (Temporary:300) fighterdena @'aRmageddon | DO NOT KILL | FLAGS ONLY | Fast XP' for Reason
778245282,FALSE,finalized,5,09/02/2015 08:54,Not Relevant,Photo: Sketch I did based on the A Taste of Armageddon episode of #startrek #tos http://t.co/a2e6dcsk88
778245283,FALSE,finalized,5,8/29/15 12:07,Relevant,Armageddon https://t.co/uCSUDk3q1d
778245284,FALSE,finalized,5,8/28/15 19:42,Not Relevant,"@AberdeenFC @AberdeenFanPage 

Good luck to the ?????? tomorrow night 

Get some coefficient points plz 
@Armageddon????"
778245285,FALSE,finalized,5,8/29/15 10:22,Not Relevant,@paddytomlinson1 ARMAGEDDON
778245286,FALSE,finalized,5,8/27/15 15:09,Not Relevant,@RohnertParkDPS You're another one for the history books! (Thank the Justice Department!) And by the way I haven't paid income tax in 20yrs.
778245287,FALSE,finalized,5,8/28/15 3:52,Relevant,"Vladimir Putin Issues Major Warning But Is It Too Late To Escape Armageddon?
http://t.co/gBxafy1m1C"
778245288,FALSE,finalized,5,8/28/15 10:53,Not Relevant,God's Kingdom (Heavenly Gov't) will rule over all people on the earth after Armageddon.  http://t.co/8HGcBXUkz0  http://t.co/4kopkCyvTt
778245289,FALSE,finalized,5,8/29/15 12:07,Relevant,#Turkey invades #Israel - Halfway to #Armageddon http://t.co/xUOh3sJNXF
778245290,FALSE,finalized,5,8/28/15 6:57,Not Relevant,L B #Entertainment lot of 8 #BruceWillis MOVIES #DVD DIE HARD 1 2 12 MONKEYS ARMAGEDDON SIXTH #eBay #Auction http://t.co/CxDJApzXMP
778245291,FALSE,finalized,5,8/27/15 18:35,Not Relevant,Let‰Ûªs talk some more about your goof guild Saunders. Come right up here on stage. https://t.co/hkBxxvd9Iw
778245292,FALSE,finalized,5,09/01/2015 13:41,Not Relevant,@Karnythia my niece is gaining the ability to stand. I'm getting prepared for toddler apocalypse Armageddon
778245293,FALSE,finalized,5,8/28/15 7:45,Not Relevant,Check out #PREPPERS #DOOMSDAY MUST HAVE LIBRARY COLLECTION ON CD #shtf #preppertalk #survival #2A #prepper http://t.co/VPQTGeQLmA via @eBay
778245294,FALSE,finalized,5,8/27/15 22:48,Relevant,@Erker Again?? Eep! Thought of you yesterday when I saw that hella scary hail. #armageddon?
778245295,FALSE,finalized,5,8/30/15 1:48,Not Relevant,So the Ahamedis think the Messiah had already come 125 years ago? Where is Armageddon? Where is the Dajaal? Where is Gog &amp; Magog?!
778245296,FALSE,finalized,5,8/28/15 7:38,Not Relevant,Sadly How Windows 10 Reveals Microsoft's Ethics Armageddon http://t.co/sTfTjCrjEa
778245297,FALSE,finalized,5,8/29/15 18:49,Not Relevant,"Armageddon averted by El Patron
#UltimaLucha"
778245298,FALSE,finalized,5,09/01/2015 12:26,Not Relevant,@samihonkonen If you have the time (23 hours ??) the latest series about WW1 Blueprint for Armageddon is extremely impressive.
778245299,FALSE,finalized,5,09/01/2015 13:43,Not Relevant,European Fitba till Christmas  ARMAGEDDON
778245300,FALSE,finalized,5,8/27/15 17:16,Not Relevant,#Christians United for #Israel (#CUFI): Jews should convert soon or die by armageddon https://t.co/4aRWwRZPsr #US http://t.co/mkJQ9yfMP8
778245301,FALSE,finalized,5,8/29/15 10:32,Not Relevant,(OFFICIAL VID) &gt; #DoubleCups &gt;&gt; https://t.co/lfKMTZaEkk &gt;&gt; @TrubGME Prod @THISIZBWRIGHT &gt;&gt; #ARMAGEDDON                 .
778245302,FALSE,finalized,6,8/27/15 16:04,Not Relevant,Tomorrow is the day we start armageddon #preseasonworkouts ????
778245303,FALSE,finalized,5,8/28/15 3:37,Not Relevant,Lee does comedy: ‰ÛÏ@LeeJasper: Working class Tories prepare for your Armageddon. #InterestRateRise‰Û
778245304,FALSE,finalized,5,8/27/15 15:30,Not Relevant,Remember to crowd around the baggage carousel like it's armageddon and the bags are the last remaining food items on earth you animals.
778245305,FALSE,finalized,5,8/30/15 8:29,Not Relevant,9 Charts Prove Financial Crisis Part 2 Has BEGUN!: The Financial Armageddon Economic Collapse Blog tracks tren... http://t.co/vHCXTvCINr
778245306,FALSE,finalized,5,8/29/15 21:10,Relevant,Paul Craig Roberts ‰ÛÒ Vladimir Putin Issues Major Warning But Is It Too Late To Escape A http://t.co/NVfKzv5FEx #brics #roberts #russia
778245307,FALSE,finalized,6,8/27/15 15:51,Not Relevant,"Never compromise. not even in the face of armageddon.
#Watchmen"
778245308,FALSE,finalized,5,8/27/15 18:29,Not Relevant,@RohnertParkDPS You're on stage now! Right under the lights! Isn't it funny?! Where do you get the goofballs with which you staff your PD?
778245309,FALSE,finalized,5,8/28/15 7:40,Not Relevant,**OFFICIAL VID** #TheReal &gt;&gt;&gt; https://t.co/4i0Rjc9RQU &gt;&gt;&gt; @TrubGME &gt;&gt;&gt; #ARMAGEDDON Comin Soon!!
778245310,FALSE,finalized,5,8/27/15 15:54,Relevant,"#MustRead: Vladimir #Putin Issues Major Warning But Is It Too Late To Escape Armageddon? by @PCraigRoberts #US #Rus
http://t.co/5GFhfCIjrF"
778245311,FALSE,finalized,5,8/31/15 17:21,Not Relevant,"Well done Celtic Fingers crossed for Aberdeen tomorrow night! 
Armageddon eh.... ??"
778245312,FALSE,finalized,5,09/02/2015 12:09,Not Relevant,Beyonce Is my pick for http://t.co/nnMQlz91o9 Fan Army #Beyhive http://t.co/o91f3cYy0R 77
778245313,FALSE,finalized,5,09/01/2015 02:10,Not Relevant,"You da One 

#MTVSummerStar #VideoVeranoMTV  #MTVHottest Britney Spears Lana Del Rey"
778245314,FALSE,finalized,5,8/27/15 19:22,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1402
778245315,FALSE,finalized,5,8/27/15 18:35,Not Relevant,5 Seconds of Summer Is my pick for http://t.co/J6WsePTXgA Fan Army #5SOSFAM http://t.co/qWgIwC9w7Z
778245316,FALSE,finalized,5,8/28/15 7:57,Not Relevant,If you build an army of 100 lions and their leader is a dog in any fight the lions will die like a dog.
778245317,FALSE,finalized,5,8/27/15 19:22,Not Relevant,22.Beyonce Is my pick for http://t.co/thoYhrHkfJ Fan Army #Beyhive http://t.co/WvJ39a3BGM
778245318,FALSE,finalized,6,8/27/15 16:19,Not Relevant,17.Beyonce Is my pick for http://t.co/thoYhrHkfJ Fan Army #Beyhive http://t.co/WvJ39a3BGM
778245319,FALSE,finalized,5,8/27/15 22:40,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1411
778245320,FALSE,finalized,5,8/27/15 17:12,Not Relevant,Seeing that army of whitewalkers was the very first thing that has slightly intrigued me on GoT so far
778245321,FALSE,finalized,5,8/29/15 10:22,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1421
778245322,FALSE,finalized,5,09/02/2015 01:37,Not Relevant,"Build your own kingdom and lead your army to victory! https://youtu.

Start g this friend code: LZKTJNOX http://t.co/zZ0cEwEw64"
778245323,FALSE,finalized,5,8/29/15 10:00,Not Relevant,SHARK ARMY Black Date Stainless Steel Quartz Men Sport Watch - Full read by eBay http://t.co/k6OzC4wFQd http://t.co/H2ZC4nTdZN
778245324,FALSE,finalized,5,09/01/2015 18:08,Not Relevant,12.Beyonce Is my pick for http://t.co/thoYhrHkfJ Fan Army #Beyhive http://t.co/WvJ39a3BGM
778245325,FALSE,finalized,5,8/31/15 17:14,Relevant,Salvation Army hosts rally to reconnect fathers with children: The Salvation Army is hosting a back to school rally‰Û_ http://t.co/rDjpor3AZg
778245326,FALSE,finalized,5,8/27/15 16:31,Not Relevant,5 Seconds of Summer Is my pick for http://t.co/EFC3896Qgr Fan Army #5SOSFAM http://t.co/aSpwke1YnK
778245327,FALSE,finalized,5,8/28/15 17:48,Not Relevant,Beyonce Is my pick for http://t.co/nnMQlz91o9 Fan Army #Beyhive http://t.co/o91f3cYy0R 67
778245328,FALSE,finalized,5,8/28/15 6:21,Not Relevant,Vote for #Directioners vs #Queens in the 5th round of the @Billboard #FanArmyFaceOff http://t.co/Kgtxnnbj7y
778245329,FALSE,finalized,5,8/29/15 18:48,Relevant,But if you build an army of 100 dogs and their leader is a lion all dogs will fight like a lion.
778245330,FALSE,finalized,5,09/01/2015 19:59,Not Relevant,'Show Me a Hero': TV Review http://t.co/KaCCPk85wf http://t.co/NniXodHIGc
778245331,FALSE,finalized,5,8/29/15 12:49,Relevant,VICTORINOX SWISS ARMY DATE WOMEN'S RUBBER MOP WATCH 241487 http://t.co/q6VCJaTfjx http://t.co/m1cpEw7kbh
778245332,FALSE,finalized,5,8/29/15 20:47,Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1392
778245333,FALSE,finalized,5,09/02/2015 23:38,Not Relevant,INFANTRY Mens Lume Dial Army Analog Quartz Wrist Watch Sport Blue Nylon Fabric  - Full rea‰Û_ http://t.co/hEP9k0XgHb http://t.co/80EBvglmrA
778245334,FALSE,finalized,5,09/02/2015 08:53,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1441
778245335,FALSE,finalized,5,09/01/2015 12:02,Relevant,VICTORINOX SWISS ARMY DATE WOMEN'S RUBBER MOP WATCH 241487 http://t.co/yFy3nkkcoH http://t.co/KNEhVvOHVK
778245336,FALSE,finalized,5,8/30/15 13:27,Not Relevant,".: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: .: RT DrAyesha4: #IndiaKoMunTorJawabDo

Indian Army ki‰Û_ http://t.co/WJLJq3yA4g"
778245337,FALSE,finalized,5,09/02/2015 03:16,Not Relevant,5 Seconds of Summer Is my pick for http://t.co/qcHV3JqOVK Fan Army #5SOSFAM http://t.co/gc0uDfnFgg  ÌÑ1
778245338,FALSE,finalized,5,8/27/15 19:39,Not Relevant,Beyonce Is my pick for http://t.co/nnMQlz91o9 Fan Army #Beyhive http://t.co/o91f3cYy0R 78
778245339,FALSE,finalized,8,8/27/15 16:15,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1386
778245340,FALSE,finalized,5,8/27/15 14:48,Not Relevant,"You da One 

#MTVSummerStar #VideoVeranoMTV  #MTVHottest Britney Spears Lana Del Rey"
778245341,FALSE,finalized,5,8/29/15 23:07,Not Relevant,Hope the Salvation Army at least gave you a tax receipt.  https://t.co/Ir9c545rZy
778245342,FALSE,finalized,8,8/27/15 16:15,Not Relevant,One Direction Is my pick for http://t.co/y9WvqKGbBI Fan Army #Directioners http://t.co/S5F9FcOmp8
778245343,FALSE,finalized,5,8/27/15 14:43,Not Relevant,Stony Jackson is America's last hope as he leads an army of felons thus and army rejects against the army o Satan - http://t.co/0wbEcdMHQo
778245344,FALSE,finalized,5,09/01/2015 18:05,Not Relevant,WWI WWII JAPANESE ARMY NAVY MILITARY JAPAN LEATHER WATCH WAR MIDO WW1 2 - Full read by eBay http://t.co/F9j3l2Yjl4 http://t.co/mwwWOWCayO
778245345,FALSE,finalized,5,8/28/15 10:11,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1431
778245346,FALSE,finalized,5,09/02/2015 08:57,Not Relevant,Beyonce Is my pick for http://t.co/nnMQlz91o9 Fan Army #Beyhive http://t.co/o91f3cYy0R 72
778245347,FALSE,finalized,5,8/28/15 1:41,Not Relevant,7.Beyonce Is my pick for http://t.co/thoYhrHkfJ Fan Army #Beyhive http://t.co/WvJ39a3BGM
778245348,FALSE,finalized,5,09/01/2015 13:51,Not Relevant,One Direction Is my pick for http://t.co/q2eBlOKeVE Fan Army #Directioners http://t.co/eNCmhz6y34 x1435
